Acct ,SKU,ASIN,Title,Inventory,Sellers,Rank,Buy Box Price,Lowest Price,My Price,My LowestPrice,My HighestPrice,Match Buybox,Repricer,Laptop Profit Rate,Desktop Profit Rate,EB Cost,10 Days sales
acct 4,B00XA01EKW-7317-11A-092516,B00XA01EKW,"WowWee MiP Robot Deluxe Pack, Metallic Sliver", 1 ,5 sellers,"293,490",$0.00,$150.00, $150.00,83.00,188.00,False,Default PC Repricer,0.7433333333333333,0.6766666666666666,19.5,0
acct 4,B00XIXNSH8-13783-04-020417,B00XIXNSH8,GoPro HERO3+ Silver Edition (Certified Refurbished), 44 ,16 sellers,210,$179.62,$179.62, $179.62,169.00,264.00,True,Default PC Repricer,0.2176416880080168,0.16196860037857688,119.75,11
acct 4,B00XIXTBPG-7996-11A-102116,B06XD2GDYY,GoPro HERO4 Black Edition Camera (Certified Refurbished), 6 ,13 sellers,"5,427",$269.99,$269.99, $269.99,269.00,299.00,True,Default PC Repricer,0.07330123337901398,0.03626282454905731,224.0,0
acct 4,B00YD547Q6-used-4#,B00YD547Q6,"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Space Grey (Certi..."," 3 Used, Very Good",2 sellers,"2,418",$0.00,$409.00, $409.00,279.00,409.00,False,FBA used beating 0.01,0.12643031784841072,0.10198044009779945,322.75,0
acct 4,B00Z0UWWYC-000005-04-070517,B00Z0UWWYC,Logitech Driving Force G29 Racing Wheel for PlayStation 4 and PlayStation 3, 51 ,51 sellers,255,$222.39,$222.39, $274.95,268.00,328.00,False,Default PC Repricer,0,0,0,0
acct 4,B011SNSGHG-REMV04,B011SNSGHG,"Dell Latitude E6420 Premium 14.1-Inch Business Laptop (Intel Core i5 2.5GHz, 8G RAM, 128G SSD, Windows 7 Professional)(Certified Refurbished)", 6 ,2 sellers,"16,210",$329.17,$329.17, $329.17,299.00,329.17,True,Default PC Repricer,0,0,0,0
acct 4,B012AQINMI-12104-04-051917,B012AQINMI,Dell E1916HV VESA Mountable 19&quot; Screen LED-Lit Monitor, 7 ,41 sellers,482,$75.93,$75.93, $219.00,159.00,219.00,False,Default PC Repricer,0.5078995433789953,0.4622374429223744,84.63,0
acct 4,B013VEP3GW-12105-04-051917,B013VEP3GW,Dell E2016H 20&quot; Screen LED-Lit Monitor, 7 ,41 sellers,"6,853",$87.95,$87.95, $219.00,159.00,219.00,False,Default PC Repricer,0.43771689497716887,0.39205479452054787,100.0,0
acct 4,B0143Q495S-12108-04-051917,B0143Q495S,Dell P2016 20&quot; Screen LED-Lit Monitor, 7 ,46 sellers,"3,732",$143.56,$143.56, $279.00,219.00,279.00,False,Default PC Repricer,0.37974910394265227,0.3439068100358423,146.31,0
acct 4,B014591ZB4-7259-10A-091616,B014591ZB4,Dell Inspiron 15 5000 15-5558 15.6&quot; (TrueLife) Notebook - Intel Core i3 i3-50..., 5 Refurbished,2 sellers,"39,737",$0.00,$269.29, $269.29,249.00,269.29,False,Default PC Repricer,0,0,0,0
acct 4,B014IHDDHC-REMV04,B014IHDDHC,"HP Pro Desktop Small Form Factor with Windows 7 Professional, Intel Pentium 2...", 4 ,2 sellers,"32,268",$162.37,$162.37, $349.00,279.00,349.00,False,Default PC Repricer,0,0,0,0
acct 4,B014U7FNO6-8287-04-040517,B014U7FNO6,"Dell Latitude E6420 Premium-Built 14.1-Inch Business Laptop, Intel Core i5 2.5GHz with 3.2G Turbo Frequency, 8GB RAM, 256GB SSD, Windows 7 Professional 64-bit (Certified Refurbished)", 13 ,2 sellers,"21,743",$349.00,$349.00, $349.00,339.00,349.00,True,Default PC Repricer,0.05174785100286534,0.023094555873925508,300.0,1
acct 4,B015D2830I-101xialiu-161228022510-New,B015D2830I,"Asus 13.3 Inch Flip Convertible 2 in 1 Laptop with HD Touchscreen Display, Co...", 3 ,2 sellers,"18,122",$439.00,$439.00, $439.00,369.00,439.00,True,Default PC Repricer,0,0,0,0
acct 4,B015E8UBXS-9850-2A04used-120916,B015E8UBXS,Apple iPhone 6s 16 GB US Domestic Warranty Unlocked Cellphone - Retail Packag...," 21 Used, Very Good",23 sellers,"19,579",$0.00,$294.75, $360.00,360.00,419.00,False,FBA used beating 0.01,-0.05444444444444451,-0.08222222222222228,348.0,0
acct 4,B015E8UO80-9852-2A04used-120916,B015E8UO80,Apple iPhone 6s 16 GB US Warranty Unlocked Cellphone - Retail Packaging (Rose...," 10 Used, Very Good",25 sellers,"11,983",$496.97,$278.99, $377.00,377.00,397.00,True,FBA used beating 0.01,-0.009602122015915131,-0.03612732095490717,348.0,0
acct 4,B015ELZCJS-8833-11A-111616,B015ELZCJS,Osmo Genius Kit, 5 ,6 sellers,83,$96.00,$96.00, $110.40,99.00,270.00,False,FBA beating FBA 0.01 including Amazon,-0.05637681159420293,-0.14695652173913046,100.0,5
acct 4,B015HFXG4Y-134-04-030217,B015HFXG4Y,Lenovo ThinkPad Yoga 14 - Intel Core i5-5200U Processor( 2.20GHz 1600MHz 3MB), 10 ,2 sellers,"35,174",$789.00,$789.00, $789.00,749.00,789.00,True,Default PC Repricer,0,0,0,0
acct 4,B015PYZ0J6-19048-04-070517,B015PYZ0J6,"Dell Inspiron i7559-2512BLK 15.6 Inch FHD Laptop (6th Generation Intel Core i7, 8 GB RAM, 1 TB HDD + 8 GB SSD) NVIDIA Gaming GeForce GTX 960M", 25 ,46 sellers,"1,746",$848.00,$827.99, $848.00,845.00,915.00,True,Default PC Repricer,0.10332547169811321,0.09153301886792453,699.5,2
acct 4,B015ZA4Y5Q-13564-04-020417,B015ZA4Y5Q,Dell Inspiron i3459-5025BLK 23.8 Inch FHD Touchscreen All-in-One (6th Generat..., 37 ,1 seller,"9,569",$769.00,$769.00, $769.00,759.31,769.00,True,FBA Match FBA beating Amazon 0.01,0.9256957087126138,0.9126918075422626,1.0,7
acct 4,B0161ZDEEQ-101xialiu-170129235700-New,B0161ZDEEQ,Apple MacBook Air MD760LL/A 13.3-Inch Laptop (Certified Refurbished), 2 ,2 sellers,"12,723",$738.99,$738.99, $849.00,779.00,849.00,False,Default PC Repricer,0.29806831566548875,0.2862897526501766,535.0,0
acct 4,B01682HZAQ-4478-11A-111516,B01682HZAQ,Acer Aspire V 13 V3-372T-5051 13.3-inch Full HD Touch Notebook - Platinum Whi..., 1 ,15 sellers,"2,422",$575.00,$575.00, $599.97,589.00,599.97,False,Default PC Repricer,0.17329499808323753,0.15662749804156878,450.0,0
acct 4,B016FKG020-15628-04-033017,B016FKG020,"Dell XPS 9350-1340SLV 13.3 Inch Laptop (Intel Core i5, 8 GB RAM, 128 GB SSD, Silver) Microsoft Signature Image", 1 ,6 sellers,"2,845",$949.55,$949.00, $949.00,849.00,949.00,True,Default PC Repricer,0.19974710221285558,0.18920969441517382,692.5,0
acct 4,B016PT10XA-16674-04-050217,B016PT10XA,"Apple iPad mini 4 (128GB, Wi-Fi, Silver)", 2 ,211 sellers,81,$349.95,$348.99, $399.00,379.00,399.00,False,Default PC Repricer,0.10040100250626567,0.07533834586466166,325.0,2
acct 4,B016PW4NX6-16673-04-050217,B016PW4NX6,"Apple iPad mini 4 (128GB, Wi-Fi, Space Gray)", 2 ,232 sellers,43,$351.95,$345.47, $399.00,374.95,399.00,False,Default PC Repricer,0.10040100250626567,0.07533834586466166,325.0,4
acct 4,B017CPGQ9Y-15546-04-031817,B017CPGQ9Y,"Lenovo Thinkpad X130e 11.6-Inch Laptop (AMD Dual Core 1.3GHz Processor, 4GB RAM, 320GB HDD, Windows 7 Home) (Certified Refurbished)", 8 ,4 sellers,"18,970",$199.00,$199.00, $199.00,189.00,199.00,True,Default PC Repricer,0.31185929648241206,0.26160804020100503,115.0,0
acct 4,B017MW8FLY-101xialiu-170706190906-New,B017MW8FLY,Apple iPod Touch 16GB Space Gray (6th Generation) MKH62LL/A (Certified Refurbished), 1 ,2 sellers,"8,312",$219.00,$219.00, $219.00,209.00,219.00,True,Default PC Repricer,0.2288127853881278,0.18315068493150677,145.75,0
acct 4,B017MW8FLY-13738-04-020917,B017MW8FLY,Apple iPod Touch 16GB Space Gray (6th Generation) MKH62LL/A (Certified Refurb..., 76 ,2 sellers,"8,312",$219.00,$219.00, $219.00,179.00,219.00,True,Default PC Repricer,0.2288127853881278,0.18315068493150677,145.75,33
acct 4,B017MX8DVU-9520-04-051817,B017MX8DVU,Apple iPod Touch 16GB Blue (6th Generation) MKH02LL/A (Certified Refurbished), 4 ,1 seller,"11,569",$263.99,$263.99, $263.99,189.00,263.99,True,Default PC Repricer,0.4286169930679192,0.39073677033220955,125.0,0
acct 4,B017MXHHDA-14285-04-021817,B017MXHHDA,Apple iPod Touch 16GB Pink (6th Generation) MKGX2LL/A (Certified Refurbished), 194 ,2 sellers,"9,773",$209.00,$209.00, $209.00,189.00,209.00,True,Default PC Repricer,0.6784370015948963,0.6305901116427431,44.666666666666664,44
acct 4,B017MXLEPW-9140-04-040717,B017MXLEPW,Apple iPod Touch 32GB Space Gray (6th Generation) MKJ02LL/A (Certified Refurbished), 32 ,1 seller,"80,766",$0.00,$259.00, $259.00,219.00,259.00,False,Default PC Repricer,0.3782239382239381,0.33961389961389954,135.5,0
acct 4,B017NT8Q24-13895-04-020317,B017NT8Q24,Linksys AC5400 Tri Band Wireless Router (Max Stream EA9500), 66 ,31 sellers,312,$329.99,$329.99, $347.99,347.99,429.00,False,Default PC Repricer,0.16698928130118673,0.13825282335699296,259.0,1
acct 4,B017WTTN9K-5835-11A4#-112716,B01LE2406C,"HP Envy x2 2-in-1 Tablet Laptop Computer (13.3&quot; FHD IPS Touchscreen, Intel Core M-5Y70 up to 2.6GHz Processor, 8GB DDR3, 256GB SSD, 802.11ac Wifi, USB 3.0, HDMI, Windows 8.1) (Certified Refurbished)", 30 ,4 sellers,"16,767",$385.00,$385.00, $385.00,379.00,385.00,True,Default PC Repricer,-0.05025974025974032,-0.07623376623376629,371.25,0
acct 4,B0188LEN4G-9821-04-042217,B0188LEN4G,Parrot Bebop 2 + Black Skycontroller (Red), 3 ,9 sellers,"13,354",$628.65,$628.65, $849.00,789.00,849.00,False,Default PC Repricer,0.39818610129564186,0.38640753828032975,450.0,0
acct 4,B0188LEN4G-9821-11A4#-112616,B0188LEN4G,Parrot Bebop 2 + Black Skycontroller (Red), 3 ,9 sellers,"13,354",$628.65,$628.65,,599.00,799.00,True,Default PC Repricer,0,0,450.0,0
acct 4,B0199FHU5E-11954-04-011217,B0199FHU5E,2016 Newest Lenovo IdeaPad 15.6 Inch Thin Portable Laptop (Intel Dual-Core Ce..., 11 ,16 sellers,"8,945",$249.00,$249.00, $249.00,249.00,319.00,True,Default PC Repricer,0.1287550200803212,0.08859437751004005,192.0,2
acct 4,B019DNOE42-101xialiu-161215,B019DNOE42,2016 Newest Dell Inspiron 14.1&quot; Laptop includes 1-year Office 365 and 1TB Clo...," 2 Used, Like ",3 sellers,"85,560",$204.00,$180.00, $200.00,200.00,201.00,True,FBA used beating 0.01,0,0,0,0
acct 4,B019K8WM4O-8408-11A-110416,B019K8WM4O,"Pottery Cool Studio, by Spin Master", 1 ,29 sellers,"3,915",$26.49,$26.49, $32.95,32.00,70.00,False,Default PC Repricer,-0.27396054628224575,-0.5774506828528072,30.0,0
acct 4,B019K8WM4O-8408-11A-111316,B019K8WM4O,"Pottery Cool Studio, by Spin Master", 1 ,29 sellers,"3,915",$26.49,$26.49, $39.89,39.00,70.00,False,Default PC Repricer,-0.0627575833542241,-0.31344697919278014,30.0,0
acct 4,B019MGNAA4-16324-04-042817,B019MGNAA4,"2016 Lenovo Premium High Performance 15.6-inch HD Laptop (Intel Core i5 processor, 6GB DDR3L, 1TB HDD, DVD RW, Bluetooth, Webcam, WiFi, HDMI, Windows 10 ) - Black", 15 ,4 sellers,"4,175",$459.00,$459.00, $459.00,449.00,509.00,True,Default PC Repricer,0.15568627450980388,0.1338997821350762,350.0,5
acct 4,B019PF59KQ-13449-04-012017,B019PF59KQ,"HP Stream 13-c110nr - 13.3&quot; Notebook PC - Intel Celeron N3050, 2GB DDR3L SDRA...", 19 ,7 sellers,"7,383",$170.00,$169.99, $179.00,170.00,189.09,True,Default PC Repricer,-0.009720670391061503,-0.065586592178771,160.0,0
acct 4,B019RP6NSQ-9784-11A#4noupc-112716,B019RP6NSQ,Fisher-Price Little People Songs &amp; Sounds Camper, 1 ,32 sellers,561,$21.84,$20.00, $32.00,22.00,69.00,False,Default PC Repricer,0.15874999999999995,-0.15375000000000005,15.0,0
acct 4,B01A52DL62-134-04-022317,B01A52DL62,2016 Newest Premium Dell Inspiron 15 Laptop (Intel Core i5-5200U up to 2.7GHz..., 2 ,1 seller,"3,348",$369.35,$369.35, $369.35,349.00,369.35,True,Default PC Repricer,0,0,0,0
acct 4,B01ALL7SI4-8926-11A-111216,B01ALL7SI4,Pom Pom Wow! - Decoration Station, 3 ,31 sellers,"5,416",$19.89,$19.88, $24.00,23.00,65.00,False,Default PC Repricer,-0.27041666666666675,-0.6870833333333334,19.05,0
acct 4,B01ALL7SI4-8926-11A-111516,B01ALL7SI4,Pom Pom Wow! - Decoration Station, 3 ,31 sellers,"5,416",$19.89,$19.88, $24.00,23.00,65.00,False,Default PC Repricer,-0.27041666666666675,-0.6870833333333334,19.05,0
acct 4,B01ALL7SI4-8926-11A-111916,B01ALL7SI4,Pom Pom Wow! - Decoration Station, 3 ,31 sellers,"5,416",$19.89,$19.88, $29.89,27.00,65.00,False,Default PC Repricer,-0.031896955503512944,-0.3664570090331215,19.05,0
acct 4,B01AME5NH8-9835-04-042217,B01C1SHWHC,Lenovo Ideacentre AIO 700 23&quot; 4K Ultra HD Multi-touch All-In-One Desktop 6th Gen Intel Skylake Core i5-6400 Processors 8GB Ram 1TB HDD NVIDIA GeForce GTX950 Win 10, 21 ,5 sellers,"11,305",$0.00,$949.00, $949.00,899.00,949.00,False,Default PC Repricer,0.40364594309799784,0.3931085353003161,499.0,0
acct 4,B01ASVD2IM-8931-11A-111316,B01ASVD2IM,Fisher-Price Shimmer and Shine  Magic Flying Carpet, 1 ,28 sellers,"3,948",$20.99,$20.99, $34.98,32.00,85.00,False,Default PC Repricer,0.1764208118925098,-0.10945683247570065,16.71,0
acct 4,B01B3SWM7Q-9979-11A4#-112616,B01B3SWM7Q,"2016 HP 23&quot; All-in-One Desktop Computer (AMD Quad-Core A8 up to 2.4 GHz APU, ...", 8 ,2 sellers,"6,873",$389.00,$389.00, $389.00,379.00,389.00,True,Default PC Repricer,0.14308483290488425,0.11737789203084825,300.0,7
acct 4,B01BFWL834-4840-04-061317,B01BFWL834,"Dell Inspiron 15.6 Inch Laptop (Intel Quad Core Processor up to 2.4GHz, 4GB DDR3, 500GB Hard Drive, Bluetooth, USB 3.0, HDMI, Windows 10) (Certified Refurbished)", 5 ,1 seller,"24,435",$299.00,$299.00, $299.00,239.00,299.00,True,Default PC Repricer,0.5185953177257525,0.48515050167224083,116.0,0
acct 4,B01BGT69OE-01312017-4#,B01BGT69OE,"ASUS M32CD Desktop (Core i5, 8GB DDR4, 1TB, Windows 10) with Keyboard and Mouse", 1 ,14 sellers,"1,172",$426.00,$455.00, $457.90,420.00,499.00,True,Default PC Repricer,0.15380214020528485,0.13196331076654277,350.0,0
acct 4,B01BIBOT1K-134-04-022717,B01BIBOT1K,2016 Newest ASUS Transformer Book Flip 11.6&quot; Touch 2 in 1 Laptop/Tablet with ..., 15 ,7 sellers,"12,462",$289.00,$278.00, $289.00,260.00,289.00,True,Default PC Repricer,0,0,0,4
acct 4,B01BLRZCRG-xialiu-04-likenew-030217,B01BLRZCRG,"2016 Newest HP Pavilion 15 Flagship HD 15.6-inch Laptop, Intel Core i5-5200u ..."," 1 Used, Like ",6 sellers,"8,685",$404.68,$318.88, $330.00,330.00,359.00,True,FBA used beating 0.01,0,0,0,1
acct 4,B01BLXSLRS-REMV04,B01BLXSLRS,"2016 HP Desktop Computer (AMD Quad-Core A4-5000 Processor, 8GB DDR3 RAM, 1TB ...", 3 ,3 sellers,"20,963",$0.00,$188.00, $188.00,128.00,188.00,False,Default PC Repricer,0,0,0,0
acct 4,B01BUP6W1Y-20170207-4#,B01BUP6W1Y,Apple iPhone 6S 64GB Unlocked LTE Smartphone - Rose Gold [LATEST VERSION] (Ce..., 1 ,2 sellers,"17,161",$461.99,$461.99, $749.00,489.00,749.00,False,Default PC Repricer,0.41062750333778364,0.3972763684913217,386.5,0
acct 4,B01BXDDMPM-8023-04-030917,B01BXDDMPM,HP 17-P121WM 17.3&quot; WLED HD AMD QuadCore A6-6310 1.8GHz 4GB 500GB Win 10 Laptop (Certified Refurbished), 2 ,1 seller,"38,374",$449.00,$449.00, $449.00,379.00,449.00,True,Default PC Repricer,0.5379955456570156,0.5157238307349666,170.5,0
acct 4,B01BZKR7UY-134-04-022717,B01BZKR7UY,"HP Pavilion Slimline Desktop (Intel Quad-Core Processor up to 2.66GHz, 8G DDR...", 36 ,2 sellers,"16,706",$209.25,$209.25, $209.25,209.00,209.25,True,Default PC Repricer,0,0,0,0
acct 4,B01C1V4YJ8-101xialiu-161215,B00ITOK2FW,2016 New Edition Dell 23&quot; Touchscreen All-in-One Desktop Computer (Intel i5-4...," 1 Used, Like ",6 sellers,"16,479",$0.00,$517.77, $820.00,799.99,820.00,False,Default PC Repricer,0,0,0,0
acct 4,B01C4HCBNA-xialiu-04-likenew-021217,B01C4HCBNA,"Asus F555LA-US71 15.6-inch Laptop (Intel Core i7-5500U,  8GB DDR3L 1600 MHz R..."," 3 Used, Like ",3 sellers,"2,802",$657.89,$465.00, $465.00,465.00,485.00,True,FBA used beating 0.01,0,0,0,1
acct 4,B01C4Z6SK4-12563-04-123016,B01C4Z6SK4,Nintendo Wii U GamePad Black (Certified Refurbished) [video game], 2 ,4 sellers,"6,451",$154.95,$154.95, $319.00,299.00,319.00,False,Default PC Repricer,0,0,0,1
acct 4,B01CEFE16W-8781-11A-111316,B01CEFE16W,Shopkins Happy Places House Playset, 1 ,16 sellers,663,$20.00,$20.79, $22.39,20.00,65.00,True,Default PC Repricer,-0.31055828494863785,-0.7571862438588657,18.0,0
acct 4,B01CH4BRXK-16878-04-050217,B01CH4BRXK,Canon EOS Rebel T5 EF-S 18-55mm IS II Digital SLR Kit (Certified Refurbished), 38 ,8 sellers,"6,305",$355.98,$349.00, $355.98,350.00,449.00,True,Default PC Repricer,0.15343895724478898,0.1253474914321029,270.0,8
acct 4,B01CL1FO6U-9119-11A-111316,B01CL1FO6U,Fisher-Price Thomas the Train Minis Advent Calendar, 3 ,16 sellers,"88,316",$31.95,$34.95, $34.95,24.00,82.00,True,Default PC Repricer,0.6252646638054363,0.33914163090128757,1.0,0
acct 4,B01CPIYNK2-10009-11A4#-112716,B01CPIYNK2,Samsung Galaxy Note 4 N910V - 32GB - Verizon + GSM - White (Certified Refurbi..., 1 ,1 seller,61,$299.00,$299.00, $299.00,205.00,299.00,True,Default PC Repricer,0.34468227424749165,0.31123745819397997,168.0,0
acct 4,B01CT858QQ-14657-04-022517,B01CT858QQ,"Dell Inspiron 7000 13.3-Inch Touchscreen Laptop (Intel Core i7, 8GB, 256GB SS...", 10 ,17 sellers,"6,928",$697.49,$697.49, $700.00,700.00,795.00,False,Default PC Repricer,0.09857142857142857,0.08428571428571428,579.0,0
acct 4,B01CU9X8IY-8304-11A-110416,B01CU9X8IY,LEGO Technic 42054 CLAAS XERION 5000 TRAC VC Building Kit (1977 Piece), 28 ,30 sellers,"22,143",$150.99,$150.99, $150.99,140.00,199.00,True,Default PC Repricer,0.012786277236903095,-0.053443274389032396,130.0,3
acct 4,B01CV9G1BO-7579-04-022317,B01LY0JRKV,HP Elite 8300 Ultra Slim High Performance Business Desktop Computer (Intel Qu..., 4 ,3 sellers,"6,788",$265.00,$265.00, $299.99,299.00,299.99,False,Default PC Repricer,0.9033321110703689,0.8699976665888862,1.0,0
acct 4,B01CVGV5KE-7685-11A-101216,B01CVGV5KE,LEGO City Town 60133 Advent Calendar Building Kit (290 Piece), 5 ,96 sellers,"10,291",$0.00,$33.00, $41.99,41.00,59.00,False,Default PC Repricer,0.13028340080971654,-0.1078685401286021,24.0,0
acct 4,B01D24MDY6-review-20170613,B01D24MDY6,"Lenovo Thinkpad T420 14-inch Bussiness laptop (Intel i5 2520M Dual-Core CPU, 6GB RAM, 240GB SSD, SD card reader, eSATA, VGA, WiFi, RJ45, DVDRW, Windows 7/10) (Certified Refurbished)", 1 ,0 sellers,"37,068",$0.00,$649.00, $649.00,589.00,649.00,False,Default PC Repricer,0,0,0,0
acct 4,B01DM2D8TW-19209-04-071117,B01DM2D8TW,"Acer R271 bid 27-inch IPS Full HD (1920 x 1080) Display (VGA, DVI &amp; HDMI Ports)", 27 ,46 sellers,942,$195.94,$192.03, $195.94,186.00,246.00,True,Default PC Repricer,0.12342349698887406,0.0723874655506787,150.0,6
acct 4,B01DOJ805K-REMV04,B01DOJ805K,"2016 HP Slim Business 6305 Prodesk Desktop (AMD Dual-Core CPU up to 3.6GHz, 8...", 80 ,13 sellers,"4,376",$175.00,$175.00, $175.00,169.00,199.00,True,Default PC Repricer,0.06857142857142857,0.011428571428571429,142.5,1
acct 4,B01DQ0TFH4-101xialiu-161215,B01DQ0TFH4,"2016 HP 15.6 Laptop PC with Intel Quad Core 2.4GHz CPU, 4GB RAM, 500GB HDD, D...", 2 ,3 sellers,"36,877",$0.00,$299.00, $349.00,279.00,349.00,False,Default PC Repricer,0.3411461318051576,0.31249283667621774,199.0,0
acct 4,B01DSJKU7W-6035-04-021617,B01DSJKU7W,Dell Optiplex 780 SFF Desktop Business Computer PC (Intel Dual-Core Processor..., 24 ,13 sellers,"2,152",$148.99,$148.99, $249.00,189.00,249.00,False,Default PC Repricer,0.2974297188755019,0.2572690763052208,150.0,0
acct 4,B01E1LQ55W-4#,B01E1LQ55W,"Lenovo 10KY002BUS S510 SFF Desktop PC, Intel Core i5-6400, 4GB RAM, 500GB HDD, Windows 10 Pro OS, Black", 3 ,13 sellers,"4,360",$480.53,$475.82, $529.00,459.00,529.00,True,Default PC Repricer,0,0,0,1
acct 4,B01E9C3M3Q-12437-04-032017,B01E9C3M3Q,"Keurig K50 The All Purposed Coffee Maker, Black", 2 ,34 sellers,"41,894",$0.00,$84.68, $102.62,89.95,159.95,False,Default PC Repricer,0.5209783667900993,0.42353147534593644,33.0,0
acct 4,B01E9JT2LU-4434-11A-102516,B01E9JT2LU,2016 Newest 4th Generation Lenovo ThinkPad X1 Carbon 14&quot; FHD Ultrabook Laptop..., 1 ,5 sellers,"7,350","$1,979.79","$1,856.92"," $1,994.99",1589.00,1994.99,True,Default PC Repricer,0.2248084451551135,0.21979588870119643,1416.8,0
acct 4,B01EBC0JI0-3480-04-0117171,B01EBC0JI0,"Acer Chromebook 15.6-inch Laptop (Intel Dual-Core 2.41GHz Processor, 2GB RAM, 16GB SSD, Google Chrome OS) Black (Certified Refurbished)", 7 ,7 sellers,"5,347",$180.53,$159.99, $180.53,159.00,199.00,True,Default PC Repricer,0.3456758802784393,0.29028342473088486,97.29333333333334,7
acct 4,B01EIOGGGA-101xialiu-161227062200-New,B01EIOGGGA,"2016 HP Chromebook 11.6-inch Laptop, Samsung Dual-Core Processor 1.7GHz, 2GB ...", 2 ,6 sellers,"3,110",$139.99,$139.99, $214.00,194.00,214.00,False,Default PC Repricer,0,0,0,0
acct 4,B01EIOGGGA-101xialiu-161228020719-New,B01EIOGGGA,"2016 HP Chromebook 11.6-inch Laptop, Samsung Dual-Core Processor 1.7GHz, 2GB ...", 1 ,6 sellers,"3,110",$139.99,$139.99, $214.00,194.00,214.00,False,Default PC Repricer,0,0,0,0
acct 4,B01EIOGGGA-101xialiu-170214015253-New,B01EIOGGGA,"2016 HP Chromebook 11.6-inch Laptop, Samsung Dual-Core Processor 1.7GHz, 2GB ...", 4 ,6 sellers,"3,110",$139.99,$139.99, $314.00,194.00,314.00,False,Default PC Repricer,0,0,0,0
acct 4,B01EIWHFAI-4442-04-061317,B01EIWHFAI,"Dell Inspiron i7359 13.3-Inch 2-IN-1 touchscreen Laptop (i7-6500U, 8GB, 256GB SSD, FHD 1920 x 1080 Windows 10) (Certified Refurbished)", 1 ,2 sellers,"6,944",$629.99,$629.99, $679.00,619.00,679.00,True,Default PC Repricer,0.15796759941089836,0.14324005891016198,521.0,1
acct 4,B01ER35FWS-review-20170613,B01ER35FWS,"DELL OptiPlex 780 Slim Business Desktops and Workstations Computer (Intel Core 2 Duo 3.0 GHz Processor, 8G DDR3 Memory, 1TB HDD, DVD-ROM, USB 2.0, Windows 7 Professional) (Certified Refurbished)", 1 ,0 sellers,"250,787",$0.00,$449.00, $449.00,389.00,449.00,False,Default PC Repricer,0,0,0,0
acct 4,B01ESVN9SQ-8098-04-011117,B01ESVN9SQ,HP Pavilion 23 Inch Touchscreen FHD All-in-One Desktop (Intel Core i3-4170T 3..., 29 ,6 sellers,"3,557",$479.00,$479.00, $499.00,489.00,499.00,False,Default PC Repricer,0.25162324649298584,0.2315831663326652,333.5,0
acct 4,B01ESVN9SQ-8098-11A-110216,B01ESVN9SQ,HP Pavilion 23 Inch Touchscreen FHD All-in-One Desktop (Intel Core i3-4170T 3..., 29 ,6 sellers,"3,557",$479.00,$479.00, $519.00,509.00,519.00,False,Default PC Repricer,0.27815028901734096,0.2588824662813101,333.5,0
acct 4,B01ETV92MM-101xialiu-161227054823-New,B01ETV92MM,"Acer Aspire One 14&quot; AO1-431-C8G8 Laptop, Intel Celeron N3050 1.60 GHz Dual-Core Processor, 2GB RAM,32 GB Flash Memory,Windows 10 Home Operating System (Certified Refurbished)", 1 ,12 sellers,"4,727",$155.99,$155.99, $167.57,159.00,229.00,False,Default PC Repricer,0,0,0,0
acct 4,B01ETV92MM-REMV04,B01ETV92MM,"Acer Aspire One 14&quot; AO1-431-C8G8 Laptop, Intel Celeron N3050 1.60 GHz Dual-Core Processor, 2GB RAM,32 GB Flash Memory,Windows 10 Home Operating System (Certified Refurbished)", 3 ,12 sellers,"4,727",$155.99,$155.99, $155.99,149.00,229.00,True,Default PC Repricer,0,0,0,4
acct 4,B01EXC1LZS-xialiu-04-likenew-021217,B01EXC1LZS,"2016 Newest Dell Inspiron 15 5000 Touchscreen 15.6-inch HD Laptop, AMD Quad-C..."," 4 Used, Like ",2 sellers,"6,390",$407.83,$339.00, $339.00,319.00,339.00,True,FBA used beating 0.01,0,0,0,1
acct 4,B01EXQ2RB6-7408-11A-092916,B01N0K3246,"Dell Inspiron Flagship 15.6-Inch FHD Touchscreen Backlit Keyboard Laptop PC (Intel Core i5-6200U, 8GB RAM, 1TB HDD, RealSense 3D Camera, DVD +/- RW, Bluetooth, Windows 10), Silver", 1 ,16 sellers,335,$479.00,$474.34, $480.00,420.00,480.00,True,Default PC Repricer,0.0858333333333333,0.06499999999999997,400.0,0
